%:12	% NULL:3	% hộ:3	% là:3	% số:3	&:75	& bảo_vệ:9	& eve:3	& hai:3	& kế_hoạch_hóa:3
& môi_trường:15	& nhà_đất:6	& ptnt:24	& vật_tư:6	& xh:3	& xã_hội:3	*e*:5802	*e* *e*:81	*e* *t*:6	*e* 47%:3
thị_trấn:102	thị_trấn NULL:3	thị_trấn bé_nhỏ:3	thị_trấn có:6	thị_trấn du_lịch:3	thị_trấn huyện:3	thị_trấn hộ_phòng:3	thị_trấn khâm_đức:3	thị_trấn kéo_dài:3	thị_trấn la_gi:9
thị_trấn lèo_tèo:3	thị_trấn lăng_cô:6	thị_trấn lạc_tánh:3	thị_trấn mađagui:3	thị_trấn moa:3	thị_trấn nam_phước:3	thị_trấn nhỏ_bé:3	thị_trấn này:6	thị_trấn nói:3	thị_trấn phú_giáo:3
thị_trấn phú_hòa:3	thị_trấn phố_châu:9	thị_trấn sầm_uất:3	thị_trấn uyên_hưng:3	thị_trấn vĩnh_an:6	thị_trấn đang:3	thị_trấn đạ_tẻ:3	thị_vải:3	thị_vải có:3	thị_xã:57
thị_xã NULL:3	thị_xã bảo_lộc:3	thị_xã bắc_ninh:6	thị_xã bến_tre:15	thị_xã hội_an:3	thị_xã phôn_sa_vẳn:6	thị_xã sơn_tây:3	thị_xã tân_an:3	thị_xã và:3	thị_xã đồng_xoài:12
thịnh:3	thịnh và:3	thịnh_hành:3	thịnh_hành nhất:3	thịnh_lộc:3	thịnh_lộc huyện:3	thịnh_nộ:6	thịnh_nộ của:3	thịnh_nộ đến:3	thịnh_soạn:3
thịnh_soạn sắp:3	thịt:87	thịt NULL:3	thịt bò:3	thịt bằm:3	thịt chó:3	thịt heo:9	thịt hơn:3	thịt không:3	thịt lóc:3
thịt lợn:6	thịt mang:3	thịt nhưng:3	thịt này:3	thịt rừng:24	thịt thì:3	thịt thú:3	thịt tại:3	thịt vào:3	thịt xương:3
thịt động_vật:3	thọ:201	thọ NULL:9	thọ bấm:3	thọ bằng:3	thọ cho:6	thọ chứ:3	thọ có:3	thọ cũng:3	thọ cường:3
thọ cần:3	thọ cố_tình:3	thọ dặn:3	thọ giật_mình:3	thọ gì:3	thọ hai:3	thọ hãy:3	thọ hằng:3	thọ hẹn:3	thọ hỏi:3
thọ không:6	thọ khẳng_định:3	thọ kiểm_tra:3	thọ kể:3	thọ liệt_kê:3	thọ là:3	thọ làm:3	thọ lại:6	thọ mà:3	thọ mỗi:3
thọ mới:6	thọ nghi_ngờ:3	thọ nghĩ:3	thọ nên:3	thọ nói:6	thọ nữa:3	thọ phát_hiện:3	thọ quá:3	thọ ríu_rít:3	thọ rất:3
thọ sa_sầm:3	thọ thường_xuyên:3	thọ thấy:3	thọ thở_dài:3	thọ tìm:3	thọ tự:3	thọ và:3	thọ vẫn:3	thọ về:6	thọ vội:3
thọ xem:3	thọ xưng:3	thọ ít:3	thọ đi:3	thọ đến:3	thọ để:6	thọ đọc:6	thọ đợi:3	thọ ở:3	thọ_thành:6
thọ_thành nhận_xét:3	thọ_thành yên_thành:3	thọc:9	thọc huyết:6	thọc tay:3	thọc_sâu:3	thọc_sâu xuống:3	thỏ:3	thỏ 50.000:3	thỏ_thẻ:3
thỏ_thẻ tiếng:3	thỏa:3	thỏa nỗi:3	thỏa_thuận:27	thỏa_thuận NULL:3	thỏa_thuận ban_hành:3	thỏa_thuận cùng:3	thỏa_thuận giá_cả:3	thỏa_thuận hay:3	thỏa_thuận khi:3
thỏa_thuận với:9	thỏa_đáng:6	thỏa_đáng NULL:3	thỏa_đáng các:3	thỏm:3	thỏm vào:3	thối:6	thối cũng:3	thối mầm:3	thối_chí:3
thối_chí xin:3	thống_kê:6	thống_kê do:3	thống_kê hết:3	thống_lĩnh:3	thống_lĩnh thị_trường:3	thống_nhất:36	thống_nhất 1975:3	thống_nhất NULL:3	thống_nhất chuyển:3
thống_nhất của:3	thống_nhất kỳ:3	thống_nhất t.ư:3	thống_nhất thì:3	thống_nhất trung_ương:3	thống_nhất với:9	thống_nhất đồng_nai:3	thống_thiết:6	thống_thiết và:3	thống_thiết xưa:3
thốt:12	thốt lên:12	thốt_nốt:15	thốt_nốt NULL:3	thốt_nốt tai_nạn:3	thốt_nốt thành_phố:3	thốt_nốt tp:6	thồ:3	thồ đến:3	thổ:6
thổ NULL:3	thổ nền:3	thổ_chu:15	thổ_chu côn_đảo:3	thổ_chu hòn:3	thổ_chu mấy:3	thổ_chu rất:3	thổ_chu đi:3	thổ_lộ:9	thổ_lộ chia_sẻ:3
thổ_lộ rằng:3	thổ_lộ đây:3	thổ_thần:3	thổ_thần trong:3	thổ_tả:3	thổ_tả NULL:3	thổ_địa:9	thổ_địa khẳng_định:3	thổ_địa rẽ:3	thổ_địa thì:3
thổi:42	thổi NULL:3	thổi bay:3	thổi bùn:3	thổi lùa:3	thổi lồng_lộng:3	thổi mạnh:3	thổi một:3	thổi phụ_trợ:3	thổi qua:3
thổi vào:3	thổi về:3	thổi ù_ù:3	thổi đã:3	thổi được:3	thờ:12	thờ dâng:3	thờ là:3	thờ thổ_thần:3	thờ tổ_tiên:3
thờ_cúng:6	thờ_cúng tổ_tiên:3	thờ_cúng xây:3	thờ_phụng:9	thờ_phụng NULL:6	thờ_phụng chung:3	thờ_ơ:9	thờ_ơ NULL:6	thờ_ơ lạnh_nhạt:3	thời:165
thời *e*:3	thời @:3	thời NULL:3	thời báo:3	thời báo_chí:3	thời bây_giờ:3	thời bên:3	thời bất_khả_xâm_phạm:3	thời bấy_giờ:3	thời bộ_trưởng:6
thời cha:3	thời chiến_tranh:18	thời chín:3	thời chống:12	thời hiện_đại:3	thời kháng_chiến:3	thời làm:3	thời máu_lửa:6	thời người:3	thời những:3
thời niên_thiếu:3	thời phan_đình_phùng:3	thời phổ_thông:3	thời thơ_ấu:3	thời thức:3	thời tiền:3	thời trai_trẻ:3	thời trên:3	thời trẻ:3	thời tung_hoành:3
thời tổng_thống:3	thời vị_trí:3	thời xa_xưa:3	thời xây_dựng:3	thời ông:3	thời đánh:3	thời đã:3	thời đó:9	thời đổi_mới:3	thời ấy:12
thời_buổi:3	thời_buổi đô_thị:3	thời_bình:18	thời_bình NULL:3	thời_bình hai:3	thời_bình không:3	thời_bình nên:3	thời_bình qui_tụ:3	thời_bình đầy:3	thời_cơ:3
thời_cơ đặc_biệt:3	thời_gian:267	thời_gian *e*:3	thời_gian 1990:3	thời_gian 2:3	thời_gian 5:3	thời_gian NULL:9	thời_gian bị:6	thời_gian chiến_tranh:3	thời_gian chuyển:3
thời_gian chính:3	thời_gian chạm_mặt:3	thời_gian chờ:3	thời_gian chữa:3	thời_gian cuốc_bộ:3	thời_gian càng:3	thời_gian còn:6	thời_gian công_sức:9	thời_gian cả:6	thời_gian diễn:3
thời_gian dài:9	thời_gian giành:3	thời_gian giữa:3	thời_gian gần:9	thời_gian hùng:3	thời_gian học:3	thời_gian khít_khao:3	thời_gian không_gian:6	thời_gian làm_việc:3	thời_gian làm_ăn:3
thời_gian lọc:3	thời_gian lụt:3	thời_gian mà:3	thời_gian máy:3	thời_gian ngắn:12	thời_gian nhàn_rỗi:3	thời_gian nhưng:3	thời_gian này:6	thời_gian năm:3	thời_gian nếu:3
thời_gian qua:12	thời_gian rảnh:6	thời_gian rồi:6	thời_gian theo:3	thời_gian thùy:3	thời_gian thấm_thoắt:3	thời_gian tranh_thủ:3	thời_gian tới:3	thời_gian và:3	thời_gian vì:3
thời_gian về:3	thời_gian vừa_rồi:3	thời_gian xây_dựng:3	thời_gian ông:3	thời_gian đi:3	thời_gian đi_lại:3	thời_gian đàm_thoại:6	thời_gian đào_tạo:3	thời_gian đánh:3	thời_gian đó:12
thời_gian để:6	thời_gian độ:3	thời_gian đủ:3	thời_gian ấy:6	thời_gian_biểu:3	thời_gian_biểu mùa:3	thời_giá:6	thời_giá khoảng:3	thời_giá những:3	thời_hạn:6
thời_hạn 36:3	thời_hạn NULL:3	thời_khắc:6	thời_khắc của:3	thời_khắc một:3	thời_kỳ:33	thời_kỳ hoàng_kim:3	thời_kỳ hải:3	thời_kỳ tiền:3	thời_kỳ tổng_khởi_nghĩa:3
thời_kỳ đó:6	thời_kỳ đổi_mới:3	thời_kỳ động_dục:9	thời_kỳ ấy:3	thời_sự:3	thời_sự như:3	thời_tiết:6	thời_tiết món:3	thời_tiết xấu:3	thời_trang:3
thời_trang vì:3	thời_vụ:9	thời_vụ dành:3	thời_vụ qua:3	thời_vụ sản_xuất:3	thời_điểm:99	thời_điểm NULL:3	thời_điểm ban_hành:3	thời_điểm biểu_hiện:3	thời_điểm bị:3
thời_điểm chưa:3	thời_điểm cuối:3	thời_điểm cuộc:3	thời_điểm cấm:3	thời_điểm gọi:3	thời_điểm hội_hè:3	thời_điểm lên:3	thời_điểm lịch_sử:3	thời_điểm mà:3	thời_điểm nhưng:3
thời_điểm những:3	thời_điểm này:18	thời_điểm rừng:3	thời_điểm sôi_động:6	thời_điểm trên:3	thời_điểm trước:3	thời_điểm vào:3	thời_điểm xe_lửa:3	thời_điểm đó:12	thời_điểm đường_dây:3
thở:78	thở 20:6	thở 200:3	thở 30:3	thở NULL:15	thở biển:3	thở buồn_buồn:3	thở của:3	thở gấp:3	thở gập:3
thở hổn_hển:3	thở khi:3	thở không:3	thở oxy:9	thở tí:3	thở từ:3	thở vào:3	thở đi:3	thở được:3	thở để:3
thở_dài:36	thở_dài *e*:3	thở_dài bảy:3	thở_dài bỏ:3	thở_dài gần:3	thở_dài lom_khom:3	thở_dài ngao_ngán:3	thở_dài rồi:3	thở_dài tiếng:3	thở_dài trước:3
thở_dài tôi:3	thở_dài tụi:3	thở_dài vì:3	thở_phào:15	thở_phào nhẹ_nhõm:9	thở_phào nếu:3	thở_phào với:3	thợ:222	thợ NULL:9	thợ anh:3
thợ cắt:3	thợ ghim:3	thợ gàu:6	thợ hàn:3	thợ hình:3	thợ khoan:18	thợ liệm:9	thợ lần_lượt:3	thợ lặn:105	thợ lặng:3
thợ miền:3	thợ miền_xuôi:3	thợ mẹ:3	thợ nổi:3	thợ phía:3	thợ phải:3	thợ sông_đà:3	thợ sửa:3	thợ thi:3	thợ trẻ:3
thợ việt:3	thợ với:3	thợ xây_dựng:3	thợ ông:3	thợ ăn:3	thợ đào:3	thợ địa_phương:3	thợ ấy:3	thợ_hồ:9	thợ_hồ NULL:3
thợ_hồ mẹ:3	thợ_hồ sang:3	thợ_may:3	thợ_may ở:3	thợ_máy:15	thợ_máy kha:3	thợ_máy kiêm:3	thợ_máy ngày:3	thợ_máy như:3	thợ_máy ôtô:3
thợ_mộc:15	thợ_mộc NULL:3	thợ_mộc hết:3	thợ_mộc kể:3	thợ_mộc như:3	thợ_mộc năm:3	thợ_nề:3	thợ_nề rồi:3	thợ_săn:15	thợ_săn chim:3
thợ_săn già:3	thợ_săn k_.:3	thợ_săn với:3	thợ_săn vờn:3	thợ_điện:3	thợ_điện NULL:3	thụ_hưởng:3	thụ_hưởng NULL:3	thụ_lý:6	thụ_lý các:3
thụ_lý vụ:3	thụ_án:6	thụ_án ma_túy:3	thụ_án tù:3	thụ_động:3	thụ_động NULL:3	thụy_sĩ:6	thụy_sĩ cho:3	thụy_sĩ này:3	thủ:15
thủ gặp:3	thủ hút:3	thủ kín:3	thủ nói:3	thủ vai:3	thủ_công:24	thủ_công *e*:3	thủ_công NULL:3	thủ_công mỹ_nghệ:6	thủ_công này:3
thủ_công truyền_thống:3	thủ_công xen_lẫn:3	thủ_công để:3	thủ_công_nghiệp:3	thủ_công_nghiệp được:3	thủ_lĩnh:3	thủ_lĩnh quân:3	thủ_phạm:99	thủ_phạm NULL:24	thủ_phạm góp_phần:3
thủ_phạm ham_muốn:3	thủ_phạm hay:6	thủ_phạm không:9	thủ_phạm khủng_bố:3	thủ_phạm lo_sợ:3	thủ_phạm là:3	thủ_phạm máu_ghen:3	thủ_phạm người:3	thủ_phạm người_tình:3	thủ_phạm nhưng:3
thủ_phạm qua:3	thủ_phạm rất:3	thủ_phạm thuộc:3	thủ_phạm đem:3	thủ_phạm đã:6	thủ_phạm đằng:15	thủ_phủ:9	thủ_phủ của:6	thủ_phủ miền:3	thủ_quĩ:3
thủ_quĩ nguyễn_thị_yến:3	thủ_thiêm:3	thủ_thiêm mà:3	thủ_thế:3	thủ_thế NULL:3	thủ_thỉ:3	thủ_thỉ muốn:3	thủ_tiêu:6	thủ_tiêu hàng_hóa:3	thủ_tiêu trước:3
thủ_trưởng:6	thủ_trưởng đây:3	thủ_trưởng đã:3	thủ_tướng:24	thủ_tướng chính_phủ:6	thủ_tướng jenny_shipley:3	thủ_tướng nguyễn_tấn_dũng:3	thủ_tướng nhân_danh:3	thủ_tướng phan_văn_khải:3	thủ_tướng thaksin_shinawatra:3
thủ_tướng thái_lan:3	thủ_tục:51	thủ_tục cho:3	thủ_tục chủ_quyền:3	thủ_tục hành_chính:15	thủ_tục kia:3	thủ_tục nhập_viện:3	thủ_tục này:3	thủ_tục quan_trọng:3	thủ_tục thời_gian:3
thủ_tục đưa:3	thủ_tục để:6	thủ_tục đổi:3	thủ_tục ở:3	thủ_đoạn:12	thủ_đoạn NULL:3	thủ_đoạn mua:3	thủ_đoạn tinh_vi:3	thủ_đoạn đê_tiện:3	thủ_đô:15
thủ_đô *e*:3	thủ_đô bangkok:3	thủ_đô của:3	thủ_đô hà_nội:3	thủ_đô thấy:3	thủ_đức:15	thủ_đức NULL:3	thủ_đức biên_hòa:3	thủ_đức cấp_cứu:3	thủ_đức sang:3
thủ_đức tp:3	thủng:3	thủng đại:3	thủng_thẳng:3	thủng_thẳng *e*:3	thủy:9	thủy giới:6	thủy phá:3	thủy_chung:3	thủy_chung hơn:3
thủy_cung:3	thủy_cung NULL:3	thủy_lưu:3	thủy_lưu từ:3	thủy_lộ:3	thủy_lộ gắn_kết:3	thủy_lợi:9	thủy_lợi bộ:3	thủy_lợi hà_nội:3	thủy_lợi trị_giá:3
thủy_quân:3	thủy_quân lục_chiến:3	thủy_sản:15	thủy_sản hoàn_thành:3	thủy_sản hải_sản:3	thủy_sản hồ:3	thủy_sản thừa_thiên:3	thủy_sản trên:3	thủy_thần:6	thủy_thần kéo_dài:3
thủy_thần đất:3	thủy_thủ:54	thủy_thủ 22:3	thủy_thủ NULL:3	thủy_thủ báo_vụ_viên:3	thủy_thủ bị:6	thủy_thủ có:3	thủy_thủ của:3	thủy_thủ già:6	thủy_thủ lê_văn_vinh:3
thủy_thủ một:3	thủy_thủ quê:3	thủy_thủ rời:6	thủy_thủ trong:3	thủy_thủ từ:3	thủy_thủ vẫn:3	thủy_thủ xơ_xác:3	thủy_tinh:3	thủy_tinh để:3	thủy_triều:3
thủy_triều nhưng:3	thủy_tề:3	thủy_tề NULL:3	thủy_văn:3	thủy_văn NULL:3	thủy_điện:3	thủy_điện hòa_bình:3	thứ:444	thứ 12:3	thứ 2:6
thứ 24:3	thứ 39:3	thứ 596.094:3	thứ NULL:6	thứ ba:81	thứ cá:3	thứ doping:3	thứ dịch_vụ:3	thứ dữ:3	thứ giấy:3
thứ gì:6	thứ hai:114	thứ hạnh_phúc:3	thứ họ:3	thứ khói:3	thứ làm:3	thứ lá:3	thứ lặt_vặt:3	thứ mà:3	thứ mười:3
thứ mấy:3	thứ nghề:3	thứ nhì:3	thứ nhất:45	thứ năm:18	thứ nước:6	thứ nữa:3	thứ phải:3	thứ phế_liệu:3	thứ quả:3
thứ sáu:9	thứ thì:3	thứ toàn:3	thứ trong:3	thứ trên:3	thứ tài_sản:3	thứ tư:30	thứ tư_liệu:3	thứ tạp_chất:3	thứ tệ_nạn:3
thứ và:3	thứ vũ_khí:3	thứ xe_đạp:3	thứ ánh_sáng:3	thứ âm_thanh:3	thứ đã:3	thứ đó:6	thứ đến:3	thứ_ba:12	thứ_ba NULL:3
thứ_ba mỗi:3	thứ_ba nào:3	thứ_ba thứ_năm:3	thứ_bảy:21	thứ_bảy 28:9	thứ_bảy chủ_nhật:3	thứ_bảy mẹ_con:3	thứ_bảy phải:3	thứ_bảy và:3	thứ_hai:9
thứ_hai 11:3	thứ_hai 2:3	thứ_hai chúng_tôi:3	thứ_hạng:3	thứ_hạng cao:3	thứ_năm:3	thứ_năm hay:3	thứ_phát:3	thứ_phát ở:3	thứ_sáu:6
thứ_sáu rạng:3	thứ_sáu tuần:3	thứ_thiệt:3	thứ_thiệt này:3	thứ_trưởng:57	thứ_trưởng bộ:18	thứ_trưởng giám_đốc:3	thứ_trưởng hà:3	thứ_trưởng ký:3	thứ_trưởng ngoại_giao:3
thứ_trưởng nói:3	thứ_trưởng phụ_trách:3	thứ_trưởng thường_trực:3	thứ_trưởng tổng:3	thứ_trưởng võ:6	thứ_trưởng đặng_hùng_võ:6	thứ_trưởng ở:3	thức:33	thức cùng:3	thức cả:3
thức dậy:9	thức suốt:3	thức trắng:12	thức đêm:3	thức_dậy:3	thức_dậy lại:3	thức_tỉnh:3	thức_tỉnh lương_tâm:3	thức_ăn:9	thức_ăn NULL:3
thức_ăn qui_trình:3	thức_ăn vào:3	thừa:21	thừa NULL:3	thừa hiểu:3	thừa sức:3	thừa thóc:3	thừa treo:3	thừa trong:3	thừa tôi:3
thừa_kế:15	thừa_kế của:6	thừa_kế hay:3	thừa_kế từ:3	thừa_kế để:3	thừa_nhận:48	thừa_nhận NULL:3	thừa_nhận chính_quyền:3	thừa_nhận chất_độc:3	thừa_nhận cuộc_sống:3
thừa_nhận là:3	thừa_nhận mối:3	thừa_nhận người:3	thừa_nhận sự:3	thừa_nhận thuận_lợi:3	thừa_nhận thực_trạng:3	thừa_nhận trách_nhiệm:3	thừa_nhận tình_trạng:3	thừa_nhận với:3	thừa_nhận xe:3
thừa_nhận đi:3	thừa_nhận đứa:3	thừa_thiên:21	thừa_thiên huế:21	thừa_tự:3	thừa_tự NULL:3	thừng:6	thừng buộc:3	thừng vót:3	thử:111
thử *t*:3	thử 1:3	thử NULL:12	thử anh:3	thử công_suất:6	thử cả:3	thử cảm_giác:3	thử gợi_ý:3	thử hình_dung:3	thử hết:3
thử kim:6	thử làm:3	thử máu:3	thử một:3	thử một_cách:3	thử nhà:3	thử nuôi:3	thử sức:12	thử thấy:3	thử trước:6
thử tàu:3	thử tìm_kiếm:3	thử tính:3	thử vàng:3	thử xem:3	thử điện:3	thử đến:3	thử đột_nhập:3	thử_nghiệm:12	thử_nghiệm *e*:3
thử_nghiệm NULL:9	thử_thách:15	thử_thách cô:3	thử_thách họ:3	thử_thách từ:3	thử_thách với:3	thử_thách đầu_tiên:3	thửa:12	thửa cũng:3	thửa ruộng:3
thửa thở_dài:3	thửa đất:3	thực_chất:12	thực_chất cú:3	thực_chất họ:3	thực_chất là:3	thực_chất ra_sao:3	thực_dân:9	thực_dân pháp:9	thực_hiện:201
thực_hiện NULL:18	thực_hiện bằng:6	thực_hiện chính_sách:9	thực_hiện cuộc:6	thực_hiện các:6	thực_hiện có:3	thực_hiện cơ_chế:3	thực_hiện cổ_phần_hóa:3	thực_hiện dự_án:12	thực_hiện hai:3
thực_hiện hùng:3	thực_hiện khi:3	thực_hiện khát_vọng:3	thực_hiện không:3	thực_hiện kiểm_điểm:3	thực_hiện kế_hoạch:3	thực_hiện loạt:3	thực_hiện luôn:3	thực_hiện lời:3	thực_hiện một:6
thực_hiện nghi_thức:3	thực_hiện nghiêm_chỉnh:3	thực_hiện nghiêm_ngặt:3	thực_hiện nghĩa_cử:3	thực_hiện nghị_quyết:6	thực_hiện ngót_nghét:3	thực_hiện nhiều:3	thực_hiện nhiệm_vụ:3	thực_hiện phi:3	thực_hiện sau:3
thực_hiện sáu:3	thực_hiện thu_hồi:3	thực_hiện thông_báo:3	thực_hiện thủ_tục:3	thực_hiện tiếp:3	thực_hiện trong:3	thực_hiện trên:3	thực_hiện tuyến:3	thực_hiện tốt:6	thực_hiện từ:6
thực_hiện việc:6	thực_hiện và:6	thực_hiện đúng:3	thực_hiện đăng_ký:3	thực_hiện được:12	thực_hành:12	thực_hành cho:3	thực_hành của:3	thực_hành trên:3	thực_hành trực_tiếp:3
thực_hư:3	thực_hư ra_sao:3	thực_khách:3	thực_khách ra:3	thực_lực:3	thực_lực của:3	thực_nghiệm:9	thực_nghiệm mô_hình:3	thực_nghiệm nuôi:3	thực_nghiệm đa_dạng_sinh_học:3
thực_phẩm:36	thực_phẩm NULL:3	thực_phẩm lại:3	thực_phẩm lạng_sơn:3	thực_phẩm mà:3	thực_phẩm ngoài:3	thực_phẩm nhập:6	thực_phẩm nói_chung:3	thực_phẩm nội_thương:3	thực_phẩm sẽ:3
thực_phẩm trung_quốc:3	thực_phẩm với:3	thực_sự:3	thực_sự hiểu:3	thực_thi:3	thực_thi nhiệm_vụ:3	thực_thụ:3	thực_thụ NULL:3	thực_tiễn:6	thực_tiễn ngay:3
thực_tiễn tp:3	thực_trạng:6	thực_trạng tai_nạn:3	thực_trạng trên:3	thực_tình:3	thực_tình tôi:3	thực_tập:3	thực_tập cho:3	thực_tế:69	thực_tế NULL:3
thực_tế bởi:3	thực_tế chúng:3	thực_tế chúng_tôi:3	thực_tế các:3	thực_tế công_việc:3	thực_tế của:3	thực_tế hóa:3	thực_tế không:3	thực_tế không_thể:3	thực_tế là:3
thực_tế làng:3	thực_tế nhiều:6	thực_tế này:3	thực_tế thành:3	thực_tế tình_trạng:3	thực_tế việc:3	thực_tế vô_cùng:3	thực_tế về:3	thực_tế ông:3	thực_tế đáng:3
thực_tế đó:3	thực_vật:6	thực_vật bông:3	thực_vật thích_nghi:3	thực_đơn:21	thực_đơn NULL:6	thực_đơn của:3	thực_đơn gồm:3	thực_đơn khá:3	thực_đơn với:3
thực_đơn ăn_uống:3	thực_địa:9	thực_địa các:3	thực_địa hết:3	thực_địa tại:3	ti:3	ti gây_lộn:3	ti_co-lo:3	ti_co-lo nào:3	ti_tiện:3
ti_tiện đớn_hèn:3	tia:15	tia chớp:6	tia lửa:3	tia nanh_nọc:3	tia nắng:3	tide:3	tide *e*:3	tim:24	tim anh:3
tim khi:3	tim mình:6	tim quá:3	tim thành:3	tim tôi:3	tim đó:3	tin:411	tin *e*:6	tin NULL:27	tin ai:3
tin anh:9	tin bà:3	tin bài:6	tin báo:3	tin báo_tử:3	tin bảo:3	tin chiến_thắng:3	tin cho:9	tin chúng_tôi:3	tin chắc:9
tin chị:3	tin các:6	tin cách_mạng:3	tin còn:3	tin có:3	tin cô:3	tin công_ty:3	tin cơ_quan:3	tin của:30	tin dữ:6
tin ghe_tàu:3	tin giấc_mơ:3	tin khu_vực:3	tin khóa:3	tin là:3	tin máy:3	tin mình:3	tin mặt:3	tin mới:3	tin mở:3
tin nguyễn_ái_quốc:3	tin nguýt:3	tin người:6	tin như:3	tin nhắn:21	tin này:12	tin nên:6	tin nóng_hổi:3	tin nổi:3	tin qua:6
tin quái_ác:3	tin quê_hương:3	tin quê_nhà:3	tin quận:3	tin rằng:42	tin sẽ:6	tin theo:6	tin thì:3	tin thư:3	tin thằng:3
tin trang:3	tin trước:3	tin ttxvn:3	tin tui:3	tin tìm:3	tin tới:3	tin viết:3	tin vui:3	tin và:18	tin vào:12
tin vì:6	tin vẫn:3	tin vợ_chồng:3	tin xem:3	tin xong:3	tin ông:3	tin đau_buồn:3	tin đó:3	tin được:6	tin ở:3
